Filename,Avg_nDCG@5,Avg_nDCG@10,Avg_nDCG@50,Avg_nDCG
output-file_CBOW_win_9@mu_500@Top_10@LAMBDA_0.15,0.4095875859059160,0.4227380741191670,0.4434430953543310,0.4252562517931380
output-file_CBOW_win_3@mu_1000@Top_20@LAMBDA_0.3,0.4120978987771930,0.42319021429411900,0.44005088628031300,0.425112999783875
output-file_Skip_win_7@mu_500@Top_10@LAMBDA_0.3,0.4063527547677690,0.4234057893806730,0.44526245974943700,0.425007001299293
output-file_Skip_win_7@mu_750@Top_20@LAMBDA_0.3,0.4115883359422520,0.42380049891632100,0.4390799916477940,0.424822942168789
output-file_CBOW_win_9@mu_1000@Top_15@LAMBDA_0.3,0.41005506429767700,0.4227738128107950,0.44118544935956600,0.424671442156013
output-file_Skip_win_7@mu_250@Top_15@LAMBDA_0.15,0.4053854404827930,0.41676467118661500,0.4515000992671070,0.424550070312172
output-file_CBOW_win_3@mu_1000@Top_10@LAMBDA_0.3,0.41850396495244800,0.41557951398397,0.4394740404286370,0.424519173121685
output-file_Skip_win_9@mu_250@Top_20@LAMBDA_0.15,0.40466074380917600,0.41624034528353100,0.4520835609229940,0.4243282166719
output-file_CBOW_win_9@mu_500@Top_15@LAMBDA_0.3,0.4088034269568050,0.41854337760011100,0.44523762861097100,0.424194811055962
output-file_Skip_win_9@mu_1250@Top_5@LAMBDA_0.45,0.4074682191509160,0.418791937146551,0.44608375037080000,0.424114635556089
output-file_Skip_win_7@mu_1000@Top_20@LAMBDA_0.3,0.41214575237239100,0.4201039834308840,0.4397289973201290,0.423992911041135
output-file_Skip_win_9@mu_250@Top_5@LAMBDA_0.3,0.41048067015724400,0.4099162142868760,0.4511159454307490,0.42383760995829
output-file_Skip_win_9@mu_500@Top_20@LAMBDA_0.3,0.40833133144602400,0.41854308404801700,0.4442296643428020,0.423701359945614
output-file_CBOW_win_7@mu_500@Top_10@LAMBDA_0.3,0.40592129936992900,0.41680973841225500,0.4483529789801260,0.423694672254103
output-file_CBOW_win_7@mu_750@Top_20@LAMBDA_0.3,0.41528281239845000,0.4146930307553860,0.4410437299202660,0.423673191024701
output-file_Skip_win_7@mu_250@Top_5@LAMBDA_0.75,0.41199305920886700,0.4104145137625940,0.4485249041320160,0.423644159034492
output-file_CBOW_win_3@mu_750@Top_15@LAMBDA_0.3,0.41610993771092500,0.41347323364248300,0.4413429496192400,0.423642040324216
output-file_CBOW_win_7@mu_750@Top_15@LAMBDA_0.3,0.41045173284244400,0.41773395402806800,0.44226018830070300,0.42348195839040500
output-file_Skip_win_3@mu_500@Top_5@LAMBDA_0.15,0.4120771742070280,0.41430513616930800,0.4440251345153140,0.423469148297217
output-file_Skip_win_5@mu_250@Top_15@LAMBDA_0.15,0.40356314773956600,0.4156318766587640,0.45088016681748800,0.423358397071939
output-file_CBOW_win_9@mu_750@Top_5@LAMBDA_0.15,0.42132871141885000,0.4092647481724810,0.43944231832302800,0.423345259304786
output-file_Skip_win_9@mu_1250@Top_10@LAMBDA_0.45,0.41800402727985500,0.4173096633933310,0.43457905994527100,0.423297583539486
output-file_Skip_win_7@mu_500@Top_20@LAMBDA_0.3,0.4086304355072730,0.41788745899684000,0.44331902168460100,0.423278972062905
output-file_Skip_win_3@mu_1000@Top_10@LAMBDA_0.3,0.416684370091495,0.4170420175749950,0.43603333347620100,0.423253240380897
output-file_CBOW_win_9@mu_500@Top_20@LAMBDA_0.3,0.4068979728358110,0.41860002597801400,0.4438554430281580,0.423117813947328
output-file_CBOW_win_5@mu_750@Top_20@LAMBDA_0.3,0.4139055670165760,0.4150264577292520,0.44019330166665400,0.423041775470827
output-file_CBOW_win_9@mu_250@Top_15@LAMBDA_0.15,0.40623707250372000,0.4133233638090070,0.44934675480334500,0.422969063705357
output-file_Skip_win_7@mu_1250@Top_10@LAMBDA_0.45,0.4068371798601950,0.4231720318042000,0.43860018385005300,0.422869798504816
output-file_Skip_win_9@mu_500@Top_10@LAMBDA_0.3,0.40608041768422100,0.41852180683048100,0.44385057638989100,0.42281760030153100
output-file_Skip_win_9@mu_250@Top_15@LAMBDA_0.3,0.40603523443583300,0.41126666223590800,0.45105537642782300,0.42278575769985500
output-file_Skip_win_3@mu_500@Top_15@LAMBDA_0.3,0.41083507817075400,0.4130393809186240,0.44446003952296600,0.422778166204115
output-file_Skip_win_9@mu_250@Top_5@LAMBDA_0.45,0.41175652202050000,0.40183064063025800,0.4546768229847600,0.422754661878506
output-file_Skip_win_5@mu_1250@Top_10@LAMBDA_0.45,0.4154787774883470,0.4184773707528140,0.4341463948954470,0.4227008477122030
output-file_CBOW_win_3@mu_1250@Top_10@LAMBDA_0.3,0.4136023099128010,0.4157099354839330,0.438042376332277,0.422451540576337
output-file_Skip_win_5@mu_250@Top_10@LAMBDA_0.3,0.403062111291298,0.4115369274753690,0.4525330271308560,0.422377355299174
output-file_CBOW_win_5@mu_750@Top_5@LAMBDA_0.15,0.4188773276244700,0.4094227793331600,0.43879386726403400,0.422364658073888
output-file_CBOW_win_7@mu_500@Top_15@LAMBDA_0.15,0.401238232841197,0.42179301950915900,0.44397599251055600,0.422335748286971
output-file_CBOW_win_7@mu_250@Top_15@LAMBDA_0.15,0.4064435068416420,0.41094387867498400,0.44944673098095000,0.422278038832525
output-file_Skip_win_5@mu_250@Top_10@LAMBDA_0.15,0.40435272254575300,0.4123995086699940,0.4498038913483650,0.422185374188037
output-file_CBOW_win_5@mu_1000@Top_20@LAMBDA_0.3,0.4070994199752570,0.4206231244710360,0.4385858609020920,0.4221028017827950
output-file_Skip_win_7@mu_250@Top_15@LAMBDA_0.3,0.40812353213870200,0.40734311197493400,0.4506462453691520,0.422037629827596
output-file_CBOW_win_9@mu_250@Top_10@LAMBDA_0.15,0.40451814489579000,0.4108715059412550,0.4505666387160410,0.421985429851029
output-file_Skip_win_9@mu_250@Top_20@LAMBDA_0.3,0.40529019736099300,0.4116433498540720,0.4486096367821860,0.421847727999084
output-file_Skip_win_5@mu_500@Top_10@LAMBDA_0.3,0.409420778237882,0.41441912053400100,0.4416995550146030,0.421846484595495
output-file_Skip_win_7@mu_1000@Top_5@LAMBDA_0.75,0.40193909970564800,0.4165467815628590,0.44609024922402500,0.421525376830844
output-file_CBOW_win_5@mu_250@Top_20@LAMBDA_0.3,0.40326764359860500,0.4146642049399500,0.44646570747516600,0.421465852004574
output-file_Skip_win_7@mu_250@Top_20@LAMBDA_0.15,0.3999185622531120,0.4121665772548320,0.45230914480159200,0.421464761436512
output-file_CBOW_win_5@mu_250@Top_15@LAMBDA_0.15,0.4041592579619000,0.4106174137206670,0.4495967815966760,0.4214578177597480
output-file_CBOW_win_7@mu_250@Top_10@LAMBDA_0.15,0.40451814489579000,0.41032196727585000,0.44912478582668400,0.42132163266610800
output-file_Skip_win_3@mu_250@Top_15@LAMBDA_0.15,0.4013997006454180,0.4115339176371450,0.45096856009663100,0.421300726126398
output-file_CBOW_win_9@mu_1000@Top_20@LAMBDA_0.3,0.4057824894277050,0.42045649835311700,0.43765510875710700,0.42129803217931
output-file_CBOW_win_3@mu_750@Top_20@LAMBDA_0.3,0.4105813926401630,0.41295890232387200,0.44029162032892800,0.421277305097654
output-file_CBOW_win_3@mu_500@Top_10@LAMBDA_0.15,0.40106118586166000,0.4202203346189950,0.44213509898390800,0.421138873154854
output-file_Skip_win_5@mu_250@Top_20@LAMBDA_0.3,0.40162032819523400,0.4093343802756850,0.45232385229747500,0.421092853589465
output-file_CBOW_win_7@mu_1000@Top_20@LAMBDA_0.3,0.4073437022027760,0.418344783959591,0.4375543056609810,0.421080930607783
output-file_CBOW_win_5@mu_500@Top_10@LAMBDA_0.15,0.40047951022202200,0.4200569213314150,0.4425928496261070,0.421043093726515
output-file_Skip_win_3@mu_250@Top_10@LAMBDA_0.15,0.40295209277991200,0.4109551865360980,0.44916471681571700,0.421023998710576
output-file_Skip_win_5@mu_250@Top_20@LAMBDA_0.15,0.39929925923934700,0.4124730244946460,0.45116051592668100,0.420977599886891
output-file_CBOW_win_7@mu_250@Top_20@LAMBDA_0.15,0.401646235190404,0.41271564733514500,0.4485630324519060,0.420974971659152
output-file_CBOW_win_9@mu_500@Top_10@LAMBDA_0.3,0.39935292452520900,0.4168150626331350,0.44656642205594300,0.420911469738096
output-file_Skip_win_5@mu_750@Top_20@LAMBDA_0.3,0.4043266610202570,0.41963815172536700,0.4387043334181000,0.420889715387908
output-file_CBOW_win_9@mu_1000@Top_15@LAMBDA_0.45,0.4067535927381410,0.41436523558141000,0.44139316390562500,0.420837330741725
output-file_Skip_win_9@mu_250@Top_10@LAMBDA_0.3,0.4053054383206820,0.40778626169561300,0.4493872714951310,0.420826323837142
output-file_CBOW_win_5@mu_1250@Top_10@LAMBDA_0.3,0.40539553896519100,0.4185823153264240,0.43790032695519200,0.420626060415602
output-file_CBOW_win_3@mu_250@Top_15@LAMBDA_0.15,0.40435968966531900,0.408682675679737,0.44854309110686400,0.420528485483973
output-file_Skip_win_5@mu_250@Top_5@LAMBDA_0.15,0.39879402569179100,0.41238684233384200,0.45036123445495600,0.42051403416019600
output-file_Skip_win_9@mu_1000@Top_5@LAMBDA_0.6,0.4127888259931390,0.40311731902037000,0.445422343795745,0.420442829603085
output-file_Skip_win_5@mu_500@Top_5@LAMBDA_0.3,0.40587912054508300,0.40992379299606700,0.44493320932560000,0.42024537428891700
output-file_CBOW_win_5@mu_250@Top_20@LAMBDA_0.15,0.40056173141156300,0.4113621324626330,0.44852955500478500,0.420151139626327
output-file_CBOW_win_7@mu_500@Top_20@LAMBDA_0.3,0.40261960993075200,0.4156665700795750,0.44167207901488100,0.419986086341736
output-file_CBOW_win_9@mu_250@Top_20@LAMBDA_0.15,0.4012333665145610,0.40955919585728100,0.4491575696300790,0.419983377333974
output-file_CBOW_win_9@mu_250@Top_20@LAMBDA_0.3,0.3980457142334040,0.4177973430246810,0.44335252780796000,0.419731861688682
output-file_CBOW_win_5@mu_1000@Top_10@LAMBDA_0.3,0.4071285326803680,0.41325514546386800,0.43874809897245900,0.419710592372232
output-file_CBOW_win_3@mu_250@Top_10@LAMBDA_0.15,0.4055319751741050,0.4054844979070620,0.4480229625686590,0.4196798118832750
output-file_CBOW_win_3@mu_250@Top_20@LAMBDA_0.15,0.4009215385167870,0.4092860995007340,0.4487689526664210,0.4196588635613140
output-file_Skip_win_3@mu_250@Top_20@LAMBDA_0.15,0.3989874312415740,0.4100913831885850,0.44934712491173500,0.419475313113965
output-file_CBOW_win_7@mu_1000@Top_15@LAMBDA_0.3,0.4033804898716330,0.4154598579116320,0.4395629732529460,0.4194677736787370
output-file_Skip_win_9@mu_750@Top_5@LAMBDA_0.75,0.4110602288363930,0.404684896340146,0.442533304681984,0.419426143286174
output-file_CBOW_win_9@mu_1000@Top_10@LAMBDA_0.3,0.40642466504948300,0.41325742950910000,0.4384003179627230,0.419360804173769
output-file_CBOW_win_9@mu_750@Top_10@LAMBDA_0.3,0.4054327538075210,0.41169946195550700,0.4408276579136500,0.419319957892226
output-file_Skip_win_5@mu_250@Top_15@LAMBDA_0.3,0.4059877587788040,0.4051810389354130,0.4466909348567280,0.4192865775236480
output-file_CBOW_win_5@mu_1000@Top_15@LAMBDA_0.3,0.40988826490369800,0.40987709922217600,0.4379412285274200,0.419235530884431
output-file_CBOW_win_5@mu_750@Top_10@LAMBDA_0.3,0.4013317874350370,0.41626418899519900,0.44006541021909000,0.419220462216442
output-file_CBOW_win_5@mu_500@Top_20@LAMBDA_0.3,0.4003009545618670,0.4153393738393940,0.4414357711441530,0.4190253665151380
output-file_CBOW_win_7@mu_500@Top_5@LAMBDA_0.15,0.40107626484828200,0.41517037019218400,0.440816342946289,0.419020992662252
output-file_Skip_win_9@mu_1250@Top_20@LAMBDA_0.45,0.3981291968239890,0.4216234871890730,0.43714405846010200,0.418965580824388
output-file_Skip_win_9@mu_1000@Top_10@LAMBDA_0.45,0.4043775996379770,0.4174030305618650,0.43489832297736100,0.418892984392401
output-file_Skip_win_5@mu_1000@Top_5@LAMBDA_0.3,0.40846190762716400,0.4113500004390460,0.4365369073373630,0.418782938467858
output-file_CBOW_win_7@mu_250@Top_20@LAMBDA_0.3,0.4014639983905530,0.41367458161714900,0.4408532840317760,0.418663954679826
output-file_Skip_win_7@mu_1250@Top_5@LAMBDA_0.6,0.4123411074010480,0.4000037958774170,0.4435153708039360,0.4186200913608000
output-file_Skip_win_3@mu_500@Top_20@LAMBDA_0.45,0.4124428439569400,0.40619914091973700,0.43701393749018200,0.418551974122286
output-file_CBOW_win_5@mu_500@Top_5@LAMBDA_0.15,0.401004672418946,0.4130823941955590,0.4413702849658130,0.418485783860106
output-file_CBOW_win_7@mu_750@Top_10@LAMBDA_0.3,0.40278216969186700,0.4126205132552090,0.43973088362019100,0.418377855522422
output-file_CBOW_win_9@mu_500@Top_5@LAMBDA_0.15,0.40107626484828200,0.412718048829108,0.44131785380727200,0.418370722494887
output-file_CBOW_win_5@mu_250@Top_10@LAMBDA_0.15,0.40154483805994000,0.40594389012832400,0.44757916899860300,0.41835596572895600
output-file_Skip_win_9@mu_250@Top_15@LAMBDA_0.45,0.40274915437915500,0.4085717057882000,0.4437318817052380,0.418350913957531
output-file_Skip_win_3@mu_1250@Top_20@LAMBDA_0.45,0.39867560325968600,0.4228345938865480,0.4332325413576160,0.418247579501283
output-file_Skip_win_3@mu_500@Top_15@LAMBDA_0.45,0.40588437545712900,0.4084688168493120,0.4403699588248370,0.418241050377093
output-file_Skip_win_3@mu_250@Top_20@LAMBDA_0.3,0.401377462477551,0.4071110968727790,0.4457336608525030,0.418074073400944
output-file_Skip_win_9@mu_750@Top_10@LAMBDA_0.45,0.40503854620033500,0.41378034578899600,0.43512255766270000,0.41798048321734400
output-file_Skip_win_9@mu_750@Top_20@LAMBDA_0.45,0.40756008112079600,0.4125135497307130,0.43376549029209700,0.417946373714535
output-file_Skip_win_3@mu_500@Top_20@LAMBDA_0.3,0.40691356001925800,0.4041263396459610,0.4426258604612630,0.417888586708827
output-file_Skip_win_3@mu_750@Top_10@LAMBDA_0.3,0.4096740349145540,0.4100781531571750,0.43371363709228800,0.417821941721339
output-file_Skip_win_9@mu_500@Top_20@LAMBDA_0.45,0.41057813381179200,0.40866345773505000,0.4340237282953990,0.41775510661408
output-file_Skip_win_9@mu_1000@Top_15@LAMBDA_0.45,0.4034678943744280,0.41736570369010100,0.43222580767822700,0.417686468580919
output-file_CBOW_win_5@mu_750@Top_15@LAMBDA_0.3,0.4079961445912680,0.4053725149938380,0.4393691786433470,0.4175792794094840
output-file_Skip_win_5@mu_500@Top_20@LAMBDA_0.3,0.4013172741975670,0.4092138891144630,0.44197409649693700,0.417501753269656
output-file_Skip_win_9@mu_1000@Top_20@LAMBDA_0.45,0.40092219162239600,0.41656292838074000,0.434841702623475,0.41744227420887
output-file_Skip_win_9@mu_1250@Top_15@LAMBDA_0.45,0.40154808773991500,0.41969171373580800,0.43108659304013800,0.41744213150528700
output-file_Skip_win_9@mu_1000@Top_5@LAMBDA_0.75,0.4088187745504190,0.4014174422012400,0.44185570157989400,0.417363972777184
output-file_CBOW_win_9@mu_750@Top_20@LAMBDA_0.45,0.4055017910242110,0.41190841805557200,0.43460006577713300,0.417336758285639
output-file_Skip_win_5@mu_500@Top_15@LAMBDA_0.3,0.39554468063579300,0.41733651332810700,0.43891973296565700,0.41726697564318600
output-file_Skip_win_5@mu_750@Top_10@LAMBDA_0.45,0.41056826502745000,0.4078571198051740,0.4332913405127900,0.417238908448471
output-file_Skip_win_7@mu_250@Top_20@LAMBDA_0.3,0.398332304173386,0.4045957594689720,0.4481457301060710,0.417024597916143
output-file_Skip_win_3@mu_1000@Top_15@LAMBDA_0.45,0.4027582305028300,0.4139500623870040,0.4343551435209100,0.4170211454702480
output-file_CBOW_win_3@mu_250@Top_20@LAMBDA_0.3,0.3964643063792770,0.4110707282734030,0.44351140466895600,0.417015479773879
output-file_CBOW_win_5@mu_250@Top_5@LAMBDA_0.15,0.39445321063729700,0.40843139992190800,0.44749438479131400,0.41679299845017300
output-file_Skip_win_3@mu_250@Top_5@LAMBDA_0.15,0.3965757632978400,0.4074099082118670,0.4462985769324520,0.4167614161473860
output-file_Skip_win_3@mu_1000@Top_5@LAMBDA_0.3,0.40598557768123600,0.40517103880201100,0.4389549418225280,0.416703852768592
output-file_Skip_win_5@mu_1250@Top_5@LAMBDA_0.3,0.40583802861402700,0.4098149740642110,0.4342710536429690,0.416641352107069
output-file_CBOW_win_9@mu_1000@Top_20@LAMBDA_0.45,0.4025709333305600,0.4106017466638190,0.4364002039975710,0.4165242946639830
output-file_CBOW_win_9@mu_1250@Top_20@LAMBDA_0.45,0.404250979997216,0.4099432135077600,0.43505506812582500,0.4164164205436
output-file_CBOW_win_9@mu_250@Top_15@LAMBDA_0.3,0.39355127179836900,0.41259686343838200,0.4428943580949710,0.416347497777241
output-file_CBOW_win_3@mu_500@Top_20@LAMBDA_0.3,0.4021019787722560,0.40799477250490400,0.43857741618942700,0.416224722488862
output-file_CBOW_win_3@mu_750@Top_10@LAMBDA_0.3,0.4023974245380030,0.40849598480270300,0.4376085722250940,0.4161673271886
output-file_CBOW_win_3@mu_1250@Top_15@LAMBDA_0.45,0.4034436994266790,0.4111139039461940,0.4332720166015570,0.4159432066581430
output-file_CBOW_win_5@mu_500@Top_15@LAMBDA_0.3,0.39950054210342800,0.40666907277942500,0.44094920387076500,0.41570627291787300
output-file_CBOW_win_3@mu_500@Top_15@LAMBDA_0.3,0.39754113394992700,0.4099480246932600,0.43961819607676500,0.415702451573317
output-file_Skip_win_3@mu_500@Top_10@LAMBDA_0.3,0.4007557833548290,0.405357288474757,0.44061953631429800,0.415577536047961
output-file_Skip_win_5@mu_1250@Top_20@LAMBDA_0.45,0.38906286975200500,0.420392801510453,0.4372473776532860,0.415567682971915
output-file_CBOW_win_3@mu_250@Top_5@LAMBDA_0.15,0.3944416425568400,0.4058725051739390,0.4460951057927540,0.4154697511745110
output-file_CBOW_win_7@mu_1250@Top_5@LAMBDA_0.3,0.4094829358609970,0.40186731687089400,0.43487033181728200,0.415406861516391
output-file_CBOW_win_7@mu_1000@Top_20@LAMBDA_0.45,0.4053109842968850,0.4077800326981790,0.4326014725702700,0.4152308298551110
output-file_CBOW_win_7@mu_250@Top_5@LAMBDA_0.15,0.39262598178408600,0.4068024135373690,0.44608433797859900,0.415170911100018
output-file_CBOW_win_3@mu_500@Top_5@LAMBDA_0.15,0.3967069826882120,0.40874958746882700,0.44002958210951400,0.415162050755518
output-file_Skip_win_3@mu_750@Top_15@LAMBDA_0.45,0.397619139815864,0.41310763384383000,0.4342137842128790,0.414980185957524
output-file_CBOW_win_9@mu_250@Top_5@LAMBDA_0.15,0.39262598178408600,0.4051590960224250,0.4470932353187750,0.414959437708429
output-file_Skip_win_7@mu_1000@Top_15@LAMBDA_0.45,0.39084915434885800,0.4206381571355730,0.4333181723814190,0.414935161288617
output-file_Skip_win_9@mu_250@Top_20@LAMBDA_0.45,0.40606771333024900,0.4030805249998570,0.43557414581086900,0.414907461380325
output-file_Skip_win_7@mu_1000@Top_10@LAMBDA_0.45,0.3943898345110570,0.41547507556846100,0.43481626202518600,0.414893724034901
output-file_Skip_win_9@mu_250@Top_5@LAMBDA_0.75,0.40547555888930400,0.39703806198536600,0.441466547291591,0.41466005605542
output-file_Skip_win_9@mu_1250@Top_5@LAMBDA_0.6,0.40999233517470600,0.3939452863443290,0.43992611569939200,0.414621245739476
output-file_CBOW_win_7@mu_1000@Top_10@LAMBDA_0.3,0.40171662531674900,0.40548730108855400,0.4365143911362080,0.414572772513837
output-file_CBOW_win_3@mu_1000@Top_15@LAMBDA_0.45,0.40467665940591100,0.40786351448184800,0.4309744667273850,0.414504880205048
output-file_Skip_win_9@mu_500@Top_10@LAMBDA_0.45,0.40463447524712100,0.4029571031368100,0.43564524597185500,0.414412274785262
output-file_CBOW_win_9@mu_500@Top_20@LAMBDA_0.45,0.3976056009376490,0.4095253286346490,0.43592982616080300,0.414353585244367
output-file_CBOW_win_9@mu_1250@Top_15@LAMBDA_0.45,0.39402143192516300,0.41047245528317700,0.4379088422354450,0.414134243147928
output-file_Skip_win_3@mu_250@Top_10@LAMBDA_0.3,0.3932021620339600,0.40381303295988900,0.44537584391574300,0.414130346303197
output-file_Skip_win_7@mu_250@Top_10@LAMBDA_0.3,0.3863024590331440,0.40427374439833800,0.45157992049717800,0.414052041309553
output-file_CBOW_win_7@mu_1000@Top_5@LAMBDA_0.3,0.40291768465363600,0.402282674390754,0.4368733762728020,0.414024578439064
output-file_Skip_win_5@mu_1250@Top_15@LAMBDA_0.45,0.39771088922857700,0.41639749392748900,0.4276042360066250,0.413904206387564
output-file_Skip_win_9@mu_250@Top_10@LAMBDA_0.45,0.4030288918168270,0.3999665855241650,0.43869646093893100,0.413897312759974
output-file_Skip_win_3@mu_250@Top_15@LAMBDA_0.45,0.3989734045098110,0.40139106761215900,0.44056289660601000,0.41364245624266
output-file_Skip_win_5@mu_750@Top_5@LAMBDA_0.3,0.40227494619314800,0.40721966053540500,0.43127853086142000,0.41359104586332400
output-file_CBOW_win_9@mu_750@Top_15@LAMBDA_0.45,0.3935675355416030,0.40984748646719300,0.4372188571609010,0.413544626389899
output-file_CBOW_win_3@mu_250@Top_15@LAMBDA_0.3,0.387586174487389,0.4088903197749160,0.4428788402629510,0.413118444841752
output-file_Skip_win_5@mu_500@Top_10@LAMBDA_0.45,0.4012408849163750,0.40071986286545500,0.43703647695148800,0.412999074911106
output-file_Skip_win_7@mu_250@Top_20@LAMBDA_0.45,0.40312913552790600,0.4001149413037830,0.43517331501224200,0.41280579728131
output-file_CBOW_win_5@mu_1250@Top_15@LAMBDA_0.45,0.3911525730164180,0.4106049090447330,0.43567960696488100,0.412479029675344
output-file_CBOW_win_3@mu_1250@Top_5@LAMBDA_0.3,0.40401334967662300,0.3996357362843620,0.43365464225078300,0.412434576070589
output-file_Skip_win_7@mu_750@Top_15@LAMBDA_0.45,0.3937884927716220,0.41095312880741200,0.43243749481768100,0.412393038798905
output-file_CBOW_win_3@mu_1250@Top_20@LAMBDA_0.45,0.39102329868728200,0.41314183136817100,0.43277731955342800,0.41231414986962700
output-file_Skip_win_9@mu_750@Top_15@LAMBDA_0.45,0.39266838706071600,0.4121165786131110,0.431787338720341,0.412190768131389
output-file_CBOW_win_5@mu_1000@Top_20@LAMBDA_0.45,0.3939643335005200,0.40944716222585200,0.43282164050309600,0.412077712076489
output-file_Skip_win_5@mu_1000@Top_15@LAMBDA_0.45,0.40127996542424600,0.4070969656380510,0.4274584956205370,0.411945142227611
output-file_CBOW_win_9@mu_250@Top_20@LAMBDA_0.45,0.38642202418100400,0.4100729771839970,0.43896755442263100,0.411820851929211
output-file_Skip_win_5@mu_250@Top_20@LAMBDA_0.45,0.4006015259741020,0.4010871915301980,0.43302020692817100,0.41156964147749
output-file_CBOW_win_7@mu_750@Top_20@LAMBDA_0.45,0.3986608711863150,0.40488290849167400,0.43112617185421400,0.411556650510734
output-file_CBOW_win_7@mu_1250@Top_20@LAMBDA_0.45,0.40165230547987900,0.40192073800379800,0.43073934076054300,0.41143746141474000
output-file_Skip_win_9@mu_500@Top_15@LAMBDA_0.45,0.3941176420756370,0.40684762702709100,0.43224971889967700,0.411071662667468
output-file_CBOW_win_5@mu_250@Top_15@LAMBDA_0.3,0.38519082474652500,0.406045002496509,0.44183745664662700,0.41102442796322
output-file_CBOW_win_9@mu_1250@Top_10@LAMBDA_0.45,0.3944236857824140,0.4049010399373850,0.4336661822211860,0.4109969693136620
output-file_Skip_win_7@mu_250@Top_15@LAMBDA_0.45,0.3971247168278800,0.4007414081324470,0.4350451605184020,0.4109704284929100
output-file_CBOW_win_5@mu_250@Top_20@LAMBDA_0.45,0.3872118789857590,0.4065284813060310,0.439028202043263,0.410922854111684
output-file_Skip_win_7@mu_750@Top_10@LAMBDA_0.45,0.3921661409717850,0.4071778137074810,0.4333969012398290,0.4109136186396980
output-file_Skip_win_3@mu_500@Top_5@LAMBDA_0.3,0.38965338870839300,0.40542581768550400,0.43756025773214,0.410879821375346
output-file_Skip_win_3@mu_750@Top_15@LAMBDA_0.6,0.4051458419623100,0.4001838781053290,0.4271761676700830,0.4108352959125740
output-file_Skip_win_3@mu_250@Top_20@LAMBDA_0.45,0.39446974779617800,0.40046687239850400,0.43727406321104600,0.41073689446857600
output-file_CBOW_win_9@mu_500@Top_15@LAMBDA_0.45,0.388093058733396,0.404599205472793,0.438991121315601,0.410561128507263
output-file_CBOW_win_5@mu_1000@Top_15@LAMBDA_0.45,0.3989433489218150,0.40238078267885000,0.43017598277525600,0.410500038125307
output-file_Skip_win_7@mu_1250@Top_5@LAMBDA_0.75,0.39422359794039800,0.39941505336205400,0.4377925280271240,0.410477059776525
output-file_Skip_win_5@mu_500@Top_15@LAMBDA_0.45,0.39375427772602900,0.40482656413366100,0.4323355405152610,0.41030546079165
output-file_Skip_win_9@mu_250@Top_10@LAMBDA_0.6,0.396724242214009,0.4004648195664170,0.4333076971784540,0.410165586319627
output-file_Skip_win_9@mu_250@Top_15@LAMBDA_0.6,0.3994977242002100,0.40234784870403400,0.42838457725514500,0.410076716719796
output-file_CBOW_win_7@mu_1250@Top_15@LAMBDA_0.45,0.38809410920131700,0.40746136459401500,0.4345189811126120,0.410024818302648
output-file_CBOW_win_5@mu_1250@Top_20@LAMBDA_0.45,0.39172609487365400,0.40554414384744800,0.4325588018858200,0.409943013535641
output-file_Skip_win_7@mu_250@Top_15@LAMBDA_0.6,0.40126548704118200,0.4025086886785040,0.42588318322026000,0.409885786313315
output-file_Skip_win_7@mu_500@Top_15@LAMBDA_0.45,0.3956350839211230,0.3998610728600880,0.43412107530959600,0.409872410696936
output-file_Skip_win_3@mu_750@Top_5@LAMBDA_0.3,0.3919245697259930,0.4032954089336860,0.4343374786167900,0.4098524857588230
output-file_Skip_win_7@mu_1250@Top_20@LAMBDA_0.45,0.3924689137302850,0.4067962870210860,0.4301779537916250,0.4098143848476650
output-file_CBOW_win_7@mu_500@Top_20@LAMBDA_0.45,0.3892338681177030,0.4067585037164140,0.43262856172527000,0.409540311186462
output-file_Skip_win_5@mu_250@Top_10@LAMBDA_0.45,0.38569163352450400,0.4056839458519830,0.4372011459152560,0.409525575097248
output-file_CBOW_win_7@mu_750@Top_5@LAMBDA_0.3,0.3962119186571350,0.39730418874981400,0.43487297687499800,0.409463028093982
output-file_Skip_win_7@mu_750@Top_15@LAMBDA_0.6,0.39519976471321700,0.4069882127666340,0.4253835756844680,0.40919051772144
output-file_CBOW_win_7@mu_250@Top_20@LAMBDA_0.45,0.38897670987109500,0.4023111155619480,0.43529933594868500,0.408862387127243
output-file_CBOW_win_7@mu_250@Top_15@LAMBDA_0.3,0.3809500164407970,0.40623959566589700,0.4393561097665880,0.408848573957761
output-file_CBOW_win_5@mu_500@Top_10@LAMBDA_0.3,0.3837452413699330,0.4052447991342390,0.43667523620068100,0.408555092234951
output-file_Skip_win_3@mu_1000@Top_15@LAMBDA_0.6,0.39940372805313100,0.40021908290247200,0.4254819924591130,0.408368267804905
output-file_Skip_win_7@mu_500@Top_20@LAMBDA_0.45,0.3945348485670630,0.3949399201187210,0.4355924679493380,0.4083557455450410
output-file_Skip_win_5@mu_250@Top_15@LAMBDA_0.45,0.392350749992497,0.40233435398609400,0.4301147678489890,0.408266623942527
output-file_Skip_win_3@mu_1000@Top_20@LAMBDA_0.45,0.38645259012464900,0.40871046348256100,0.42940263201676600,0.40818856187465900
output-file_CBOW_win_9@mu_250@Top_10@LAMBDA_0.3,0.37883400293757000,0.4057131926368040,0.4392406164356300,0.407929270670001
